id,make_model_trim_id,engine_type,fuel_type,cylinders,size,horsepower_hp,horsepower_rpm,torque_ft_lbs,torque_rpm,valves,valve_timing,cam_type,drive_type,transmission,make_model_trim
870,870,gas,premium unleaded (required),V8,6.2,668,6400.0,659.0,3600.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,6-speed manual,"{'id': 870, 'make_model_id': 156, 'year': 2022, 'name': 'Base', 'description': '4dr Sedan (6.2L 8cyl S/C 6M)', 'msrp': 83995, 'invoice': 79795, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 156, 'make_id': 5, 'name': 'CT5-V Blackwing', 'make': {'id': 5, 'name': 'Cadillac'}}}"
871,871,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 871, 'make_model_id': 22, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV (6.2L 8cyl 10A)', 'msrp': 76295, 'invoice': 72480, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
872,872,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 872, 'make_model_id': 22, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 90595, 'invoice': 86065, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
873,873,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 873, 'make_model_id': 22, 'year': 2022, 'name': 'Premium Luxury Platinum', 'description': 'Premium Luxury Platinum 4dr SUV (6.2L 8cyl 10A)', 'msrp': 101595, 'invoice': 96515, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
874,874,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 874, 'make_model_id': 22, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 87895, 'invoice': 83500, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
875,875,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 875, 'make_model_id': 22, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 79295, 'invoice': 75330, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
876,876,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 876, 'make_model_id': 22, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV (6.2L 8cyl 10A)', 'msrp': 87595, 'invoice': 83215, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
877,877,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 877, 'make_model_id': 22, 'year': 2022, 'name': 'Premium Luxury Platinum', 'description': 'Premium Luxury Platinum 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 104595, 'invoice': 99365, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
878,878,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 878, 'make_model_id': 22, 'year': 2022, 'name': 'Sport Platinum', 'description': 'Sport Platinum 4dr SUV (6.2L 8cyl 10A)', 'msrp': 101595, 'invoice': 96515, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
879,879,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 879, 'make_model_id': 22, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV (6.2L 8cyl 10A)', 'msrp': 84895, 'invoice': 80650, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
880,880,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 880, 'make_model_id': 22, 'year': 2022, 'name': 'Sport Platinum', 'description': 'Sport Platinum 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 104595, 'invoice': 99365, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}}"
881,881,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 881, 'make_model_id': 23, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV (6.2L 8cyl 10A)', 'msrp': 87895, 'invoice': 83500, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
882,882,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 882, 'make_model_id': 23, 'year': 2022, 'name': 'Sport Platinum', 'description': 'Sport Platinum 4dr SUV (6.2L 8cyl 10A)', 'msrp': 104595, 'invoice': 99365, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
883,883,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 883, 'make_model_id': 23, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV (6.2L 8cyl 10A)', 'msrp': 79295, 'invoice': 75330, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
884,884,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 884, 'make_model_id': 23, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 93595, 'invoice': 88915, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
885,885,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 885, 'make_model_id': 23, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV (6.2L 8cyl 10A)', 'msrp': 90595, 'invoice': 86065, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
886,886,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 886, 'make_model_id': 23, 'year': 2022, 'name': 'Premium Luxury Platinum', 'description': 'Premium Luxury Platinum 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 107595, 'invoice': 102215, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
887,887,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),rear wheel drive,10-speed shiftable automatic,"{'id': 887, 'make_model_id': 23, 'year': 2022, 'name': 'Premium Luxury Platinum', 'description': 'Premium Luxury Platinum 4dr SUV (6.2L 8cyl 10A)', 'msrp': 104595, 'invoice': 99365, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
888,888,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 888, 'make_model_id': 23, 'year': 2022, 'name': 'Sport Platinum', 'description': 'Sport Platinum 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 107595, 'invoice': 102215, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
889,889,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 889, 'make_model_id': 23, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 90895, 'invoice': 86350, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
890,890,gas,premium unleaded (recommended),V8,6.2,420,5600.0,460.0,4100.0,16.0,Variable,Overhead valves (OHV),four wheel drive,10-speed shiftable automatic,"{'id': 890, 'make_model_id': 23, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV 4WD (6.2L 8cyl 10A)', 'msrp': 82295, 'invoice': 78180, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 23, 'make_id': 5, 'name': 'Escalade ESV', 'make': {'id': 5, 'name': 'Cadillac'}}}"
891,891,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 891, 'make_model_id': 25, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV AWD (2.0L 4cyl Turbo 9A)', 'msrp': 42295, 'invoice': 40180, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 25, 'make_id': 5, 'name': 'XT4', 'make': {'id': 5, 'name': 'Cadillac'}}}"
892,892,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 892, 'make_model_id': 25, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV AWD (2.0L 4cyl Turbo 9A)', 'msrp': 38295, 'invoice': 36380, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 25, 'make_id': 5, 'name': 'XT4', 'make': {'id': 5, 'name': 'Cadillac'}}}"
893,893,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 893, 'make_model_id': 25, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 35795, 'invoice': 34005, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 25, 'make_id': 5, 'name': 'XT4', 'make': {'id': 5, 'name': 'Cadillac'}}}"
894,894,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 894, 'make_model_id': 25, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 39795, 'invoice': 37805, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 25, 'make_id': 5, 'name': 'XT4', 'make': {'id': 5, 'name': 'Cadillac'}}}"
895,895,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 895, 'make_model_id': 25, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV AWD (2.0L 4cyl Turbo 9A)', 'msrp': 42395, 'invoice': 40275, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 25, 'make_id': 5, 'name': 'XT4', 'make': {'id': 5, 'name': 'Cadillac'}}}"
896,896,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 896, 'make_model_id': 25, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 39895, 'invoice': 37900, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 25, 'make_id': 5, 'name': 'XT4', 'make': {'id': 5, 'name': 'Cadillac'}}}"
897,897,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 897, 'make_model_id': 26, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV AWD (2.0L 4cyl Turbo 9A)', 'msrp': 50795, 'invoice': 48255, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 26, 'make_id': 5, 'name': 'XT5', 'make': {'id': 5, 'name': 'Cadillac'}}}"
898,898,gas,regular unleaded,V6,3.6,310,6600.0,271.0,5000.0,24.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 898, 'make_model_id': 26, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV AWD (3.6L 6cyl 9A)', 'msrp': 55895, 'invoice': 53100, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 26, 'make_id': 5, 'name': 'XT5', 'make': {'id': 5, 'name': 'Cadillac'}}}"
899,899,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 899, 'make_model_id': 26, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV AWD (2.0L 4cyl Turbo 9A)', 'msrp': 45995, 'invoice': 43695, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 26, 'make_id': 5, 'name': 'XT5', 'make': {'id': 5, 'name': 'Cadillac'}}}"
900,900,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 900, 'make_model_id': 26, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 43995, 'invoice': 41795, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 26, 'make_id': 5, 'name': 'XT5', 'make': {'id': 5, 'name': 'Cadillac'}}}"
901,901,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 901, 'make_model_id': 26, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 48795, 'invoice': 46355, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 26, 'make_id': 5, 'name': 'XT5', 'make': {'id': 5, 'name': 'Cadillac'}}}"
902,902,gas,regular unleaded,V6,3.6,310,6600.0,271.0,5000.0,24.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 902, 'make_model_id': 27, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV AWD (3.6L 6cyl 9A)', 'msrp': 54995, 'invoice': 52245, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 27, 'make_id': 5, 'name': 'XT6', 'make': {'id': 5, 'name': 'Cadillac'}}}"
903,903,gas,regular unleaded,V6,3.6,310,6600.0,271.0,5000.0,24.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 903, 'make_model_id': 27, 'year': 2022, 'name': 'Premium Luxury', 'description': 'Premium Luxury 4dr SUV (3.6L 6cyl 9A)', 'msrp': 52995, 'invoice': 50345, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 27, 'make_id': 5, 'name': 'XT6', 'make': {'id': 5, 'name': 'Cadillac'}}}"
904,904,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 904, 'make_model_id': 27, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV AWD (2.0L 4cyl Turbo 9A)', 'msrp': 50595, 'invoice': 48065, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 27, 'make_id': 5, 'name': 'XT6', 'make': {'id': 5, 'name': 'Cadillac'}}}"
905,905,gas,premium unleaded (recommended),I4,2.0,235,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 905, 'make_model_id': 27, 'year': 2022, 'name': 'Luxury', 'description': 'Luxury 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 48595, 'invoice': 46165, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 27, 'make_id': 5, 'name': 'XT6', 'make': {'id': 5, 'name': 'Cadillac'}}}"
906,906,gas,regular unleaded,V6,3.6,310,6600.0,271.0,5000.0,24.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 906, 'make_model_id': 27, 'year': 2022, 'name': 'Sport', 'description': 'Sport 4dr SUV AWD (3.6L 6cyl 9A)', 'msrp': 58295, 'invoice': 55380, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 27, 'make_id': 5, 'name': 'XT6', 'make': {'id': 5, 'name': 'Cadillac'}}}"
907,907,gas,regular unleaded,V6,3.6,308,6700.0,270.0,5000.0,24.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 907, 'make_model_id': 157, 'year': 2022, 'name': 'RS', 'description': 'RS 4dr SUV AWD (3.6L 6cyl 9A)', 'msrp': 44000, 'invoice': 41976, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 157, 'make_id': 6, 'name': 'Blazer', 'make': {'id': 6, 'name': 'Chevrolet'}}}"
908,908,gas,regular unleaded,V6,3.6,308,6700.0,270.0,5000.0,24.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 908, 'make_model_id': 157, 'year': 2022, 'name': 'RS', 'description': 'RS 4dr SUV (3.6L 6cyl 9A)', 'msrp': 41100, 'invoice': 39209, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 157, 'make_id': 6, 'name': 'Blazer', 'make': {'id': 6, 'name': 'Chevrolet'}}}"
909,909,gas,premium unleaded (recommended),I4,2.0,228,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,"{'id': 909, 'make_model_id': 157, 'year': 2022, 'name': '3LT', 'description': '3LT 4dr SUV AWD (2.0L 4cyl Turbo 9A)', 'msrp': 40300, 'invoice': 38446, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 157, 'make_id': 6, 'name': 'Blazer', 'make': {'id': 6, 'name': 'Chevrolet'}}}"
910,910,gas,premium unleaded (recommended),I4,2.0,228,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 910, 'make_model_id': 157, 'year': 2022, 'name': 'Premier', 'description': 'Premier 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 41100, 'invoice': 39209, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 157, 'make_id': 6, 'name': 'Blazer', 'make': {'id': 6, 'name': 'Chevrolet'}}}"
911,911,gas,premium unleaded (recommended),I4,2.0,228,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 911, 'make_model_id': 157, 'year': 2022, 'name': '3LT', 'description': '3LT 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 37600, 'invoice': 35870, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 157, 'make_id': 6, 'name': 'Blazer', 'make': {'id': 6, 'name': 'Chevrolet'}}}"
912,912,gas,premium unleaded (recommended),I4,2.0,228,5000.0,258.0,1500.0,16.0,Variable,Double overhead cam (DOHC),front wheel drive,9-speed shiftable automatic,"{'id': 912, 'make_model_id': 157, 'year': 2022, 'name': '2LT', 'description': '2LT 4dr SUV (2.0L 4cyl Turbo 9A)', 'msrp': 33400, 'invoice': 31864, 'created': '2022-08-30T22:20:17-04:00', 'modified': '2022-08-30T22:20:17-04:00', 'make_model': {'id': 157, 'make_id': 6, 'name': 'Blazer', 'make': {'id': 6, 'name': 'Chevrolet'}}}"
